,Country Name,Country Code,Indicator Name,Indicator Code,Year,Valor
3740,Burundi,BDI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3741,Bélgica,BEL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3742,Benin,BEN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3743,Burkina Faso,BFA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3744,Bangladesh,BGD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3745,Bulgaria,BGR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3746,Bahrein,BHR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3747,Bahamas,BHS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3748,Bosnia y Herzegovina,BIH,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3749,Belarús,BLR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3750,Belice,BLZ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3751,Bermudas,BMU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3752,Bolivia,BOL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3753,Brasil,BRA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3754,Barbados,BRB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3755,Brunei Darussalam,BRN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3756,Bhután,BTN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3757,Botswana,BWA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3758,República Centroafricana,CAF,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3759,Canadá,CAN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3760,Europa Central y del Báltico,CEB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3761,Suiza,CHE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3762,Islas del Canal,CHI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3763,Chile,CHL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3764,China,CHN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3765,Côte d'Ivoire,CIV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3766,Camerún,CMR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3767,"Congo, República Democrática del",COD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3768,"Congo, República del",COG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3769,Colombia,COL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3770,Comoras,COM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3771,Cabo Verde,CPV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3772,Costa Rica,CRI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3773,Estados pequeos del Caribe,CSS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3774,Cuba,CUB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3775,Curacao,CUW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3776,Islas Caimán,CYM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3777,Chipre,CYP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3778,República Checa,CZE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3779,Alemania,DEU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3780,Djibouti,DJI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3781,Dominica,DMA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3782,Dinamarca,DNK,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3783,República Dominicana,DOM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3784,Argelia,DZA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3785,Asia oriental y el Pacífico (excluido altos ingresos),EAP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3786,inicial del dividendo demográfico,EAR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3787,Asia oriental y el Pacífico,EAS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3788,Europa y Asia central (excluido altos ingresos),ECA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3789,Europa y Asia central,ECS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3790,Ecuador,ECU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3791,"Egipto, República Árabe de",EGY,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3792,Zona del Euro,EMU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3793,Eritrea,ERI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3794,España,ESP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3795,Estonia,EST,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3796,Etiopía,ETH,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3797,Unión Europea,EUU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3798,Frágiles y situaciones de conflicto afectados,FCS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3799,Finlandia,FIN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3800,Fiji,FJI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3801,Francia,FRA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3802,Islas Feroe,FRO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3803,Micronesia (Estados Federados de),FSM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3804,Gabón,GAB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3805,Reino Unido,GBR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3806,Georgia,GEO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3807,Ghana,GHA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3808,Gibraltar,GIB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3809,Guinea,GIN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3810,Gambia,GMB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3811,Guinea-Bissau,GNB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3812,Guinea Ecuatorial,GNQ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3813,Grecia,GRC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3814,Granada,GRD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3815,Groenlandia,GRL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3816,Guatemala,GTM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3817,Guam,GUM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3818,Guyana,GUY,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3819,Ingreso alto,HIC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3820,"Hong Kong, Región Administrativa Especial",HKG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3821,Honduras,HND,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3822,Países pobres muy endeudados (PPME),HPC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3823,Croacia,HRV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3824,Haití,HTI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3825,Hungría,HUN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3826,Sólo BIRF,IBD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3827,BIRF y la AIF,IBT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3828,total de la AIF,IDA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3829,mezcla de la AIF,IDB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3830,Indonesia,IDN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3831,Sólo AIF,IDX,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3832,Isla de Man,IMN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3833,India,IND,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3834,No clasificado,INX,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3835,Irlanda,IRL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3836,"Irán, República Islámica del",IRN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3837,Iraq,IRQ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3838,Islandia,ISL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3839,Israel,ISR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3840,Italia,ITA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3841,Jamaica,JAM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3842,Jordania,JOR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3843,Japón,JPN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3844,Kazajstán,KAZ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3845,Kenya,KEN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3846,Kirguistán,KGZ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3847,Camboya,KHM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3848,Kiribati,KIR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3849,Saint Kitts y Nevis,KNA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3850,"Corea, República de",KOR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3851,Kuwait,KWT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3852,América Latina y el Caribe (excluido altos ingresos),LAC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3853,República Democrática Popular Lao,LAO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3854,Líbano,LBN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3855,Liberia,LBR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3856,Libia,LBY,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3857,Santa Lucía,LCA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3858,América Latina y el Caribe,LCN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3859,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3860,Países de ingreso bajo,LIC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3861,Liechtenstein,LIE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3862,Sri Lanka,LKA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3863,Países de ingreso mediano bajo,LMC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3864,Ingreso mediano y bajo,LMY,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3865,Lesotho,LSO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3866,avanzada del dividendo demográfico,LTE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3867,Lituania,LTU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3868,Luxemburgo,LUX,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3869,Letonia,LVA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3870,"Región Administrativa Especial de Macao, China",MAC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3871,Isla de San Martín (parte francesa),MAF,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3872,Marruecos,MAR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3873,Mónaco,MCO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3874,República de Moldova,MDA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3875,Madagascar,MDG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3876,Maldivas,MDV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3877,Oriente Medio y Norte de África,MEA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3878,México,MEX,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3879,Islas Marshall,MHL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3880, Ingreso mediano,MIC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3881,Macedonia del Norte,MKD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3882,Malí,MLI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3883,Malta,MLT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3884,Myanmar,MMR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3885,Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3886,Montenegro,MNE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3887,Mongolia,MNG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3888,Mariana,MNP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3889,Mozambique,MOZ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3890,Mauritania,MRT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3891,Mauricio,MUS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3892,Malawi,MWI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3893,Malasia,MYS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3894,América del Norte,NAC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3895,Namibia,NAM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3896,Nueva Caledonia,NCL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3897,Níger,NER,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3898,Nigeria,NGA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3899,Nicaragua,NIC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3900,Países Bajos,NLD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3901,Noruega,NOR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3902,Nepal,NPL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3903,Nauru,NRU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3904,Nueva Zelandia,NZL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3905,Miembros OCDE,OED,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3906,Omán,OMN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3907,Otros Estados pequeos,OSS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3908,Pakistán,PAK,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3909,Panamá,PAN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3910,Perú,PER,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3911,Filipinas,PHL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3912,Palau,PLW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3913,Papua Nueva Guinea,PNG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3914,Polonia,POL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3915,previa al dividendo demográfico,PRE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3916,Puerto Rico,PRI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3917,"Corea, República Popular Democrática de",PRK,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3918,Portugal,PRT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3919,Paraguay,PRY,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3920,Ribera Occidental y Gaza,PSE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3921,Estados pequeos de las Islas del Pacfico,PSS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3922,posterior al dividendo demográfico,PST,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3923,Polinesia Francesa,PYF,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3924,Qatar,QAT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3925,Rumania,ROU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3926,Federación de Rusia,RUS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3927,Rwanda,RWA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3928,Asia meridional,SAS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3929,Arabia Saudita,SAU,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3930,Sudán,SDN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3931,Senegal,SEN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3932,Singapur,SGP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3933,Islas Salomón,SLB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3934,Sierra Leona,SLE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3935,El Salvador,SLV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3936,San Marino,SMR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3937,Somalia,SOM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3938,Serbia,SRB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3939,África al sur del Sahara (excluido altos ingresos),SSA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3940,Sudán del Sur,SSD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3941,África al sur del Sahara,SSF,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3942,Pequeños Estados,SST,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3943,Santo Tomé y Príncipe,STP,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3944,Suriname,SUR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3945,República Eslovaca,SVK,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3946,Eslovenia,SVN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3947,Suecia,SWE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3948,Eswatini,SWZ,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3949,Sint Maarten (Dutch part),SXM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3950,Seychelles,SYC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3951,República Árabe Siria,SYR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3952,Islas Turcas y Caicos,TCA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3953,Chad,TCD,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3954,Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3955,Europa y Asia central (BIRF y la AIF),TEC,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3956,Togo,TGO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3957,Tailandia,THA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3958,Tayikistán,TJK,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3959,Turkmenistán,TKM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3960,América Latina y el Caribe (BIRF y la AIF),TLA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3961,Timor-Leste,TLS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3962,Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3963,Tonga,TON,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3964,Asia meridional (BIRF y la AIF),TSA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3965,África al sur del Sahara (BIRF y la AIF),TSS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3966,Trinidad y Tobago,TTO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3967,Túnez,TUN,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3968,Turquía,TUR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3969,Tuvalu,TUV,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3970,Tanzanía,TZA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3971,Uganda,UGA,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
3972,Ucrania,UKR,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1964,0.0
